time,timestamp,recordtime,accelerationX,accelerationY,accelerationZ,HeadingX,HeadingY,HeadingZ,TrueHeading,MagneticHeading,HeadingAccuracy
2014-12-21 20:05:15.965,104,10.4,-0.07244873,0.03622437,-1.086731,-313.2999,-83.59023,78.59351,104.0054,107.3012,-2
2014-12-21 20:05:16.065,105,10.5,-0.07244873,0.03622437,-1.068619,-313.8975,-83.18211,78.397,104.0054,107.3012,-2
2014-12-21 20:05:16.165,106,10.6,-0.07244873,0.03622437,-1.050507,-313.8975,-82.36584,78.00398,104.0054,107.3012,-2
2014-12-21 20:05:16.265,107,10.7,-0.07244873,0.03622437,-1.068619,-313.6983,-83.18211,78.397,104.0054,107.3012,-2
2014-12-21 20:05:16.365,108,10.8,-0.05433655,0.03622437,-1.068619,-313.6983,-83.18211,78.397,104.0054,107.3012,-2
2014-12-21 20:05:16.464,109,10.9,-0.05433655,0.03622437,-1.068619,-313.1006,-82.97804,78.397,104.0054,107.3012,-2
2014-12-21 20:05:16.565,110,11,-0.05433655,0.03622437,-1.050507,-313.4991,-82.77397,79.18303,104.0054,107.3012,-2
2014-12-21 20:05:16.665,111,11.1,-0.07244873,0.01811218,-1.086731,-313.4991,-83.59023,79.37954,104.0054,107.3012,-2
2014-12-21 20:05:16.765,112,11.2,-0.07244873,0.03622437,-1.068619,-313.2999,-83.38617,79.77256,104.0054,107.3012,-2
2014-12-21 20:05:16.865,113,11.3,-0.07244873,0.01811218,-1.068619,-313.2999,-83.38617,79.77256,104.0054,107.3012,-2
2014-12-21 20:05:16.966,114,11.4,-0.07244873,0.03622437,-1.068619,-313.2999,-83.38617,79.77256,104.0054,107.3012,-2
2014-12-21 20:05:17.065,115,11.5,-0.07244873,0.03622437,-1.050507,-313.6982,-83.59023,79.37954,104.0054,107.3012,-2
2014-12-21 20:05:17.166,116,11.6,-0.07244873,0.03622437,-1.086731,-312.9014,-84.40649,78.98653,104.0054,107.3012,-2
2014-12-21 20:05:17.265,117,11.7,-0.07244873,0.03622437,-1.068619,-313.499,-83.7943,78.98653,104.0054,107.3012,-2
2014-12-21 20:05:17.365,118,11.8,-0.07244873,0.03622437,-1.068619,-313.499,-83.7943,78.98653,104.0054,107.3012,-2
2014-12-21 20:05:17.466,119,11.9,-0.05433655,0.03622437,-1.068619,-313.499,-83.7943,78.98653,104.0054,107.3012,-2
2014-12-21 20:05:17.565,120,12,-0.05433655,0.03622437,-1.068619,-313.8975,-83.7943,78.79002,104.0054,107.3012,-2
2014-12-21 20:05:17.666,121,12.1,-0.07244873,0.03622437,-1.068619,-312.7022,-83.59023,78.98653,104.0054,107.3012,-2
2014-12-21 20:05:17.767,122,12.2,-0.07244873,0.03622437,-1.068619,-313.499,-83.38617,79.18303,104.0054,107.3012,-2
2014-12-21 20:05:17.865,123,12.3,-0.07244873,0.03622437,-1.068619,-313.499,-83.38617,79.18303,104.0054,107.3012,-2
2014-12-21 20:05:17.965,124,12.4,-0.07244873,0.01811218,-1.068619,-313.499,-83.38617,79.18303,104.0054,107.3012,-2
2014-12-21 20:05:18.064,125,12.5,-0.07244873,0.01811218,-1.068619,-314.0965,-83.38617,79.57605,104.0054,107.3012,-2
2014-12-21 20:05:18.165,126,12.6,-0.05433655,0.01811218,-1.050507,-312.9014,-83.38617,80.36208,104.0054,107.3012,-2
2014-12-21 20:05:18.265,127,12.7,-0.07244873,0.01811218,-1.068619,-313.1005,-83.18211,79.18303,104.0054,107.3012,-2
2014-12-21 20:05:18.365,128,12.8,-0.05433655,0.03622437,-1.068619,-313.1005,-83.18211,79.18303,104.0054,107.3012,-2
2014-12-21 20:05:18.465,129,12.9,-0.07244873,0.03622437,-1.068619,-313.1005,-83.18211,79.18303,104.0054,107.3012,-2
2014-12-21 20:05:18.565,130,13,-0.07244873,0.03622437,-1.068619,-312.5029,-83.59023,79.18303,104.0054,107.3012,-2
2014-12-21 20:05:18.665,131,13.1,-0.07244873,0.03622437,-1.086731,-313.1005,-84.20243,79.57605,104.0054,107.3012,-2
2014-12-21 20:05:18.765,132,13.2,-0.07244873,0.01811218,-1.068619,-313.6982,-83.7943,79.77256,104.0054,107.3012,-2
2014-12-21 20:05:18.865,133,13.3,-0.05433655,0.03622437,-1.068619,-313.8974,-83.38617,79.96907,104.0054,107.3012,-2
2014-12-21 20:05:18.964,134,13.4,-0.07244873,0.01811218,-1.068619,-313.8974,-83.38617,79.96907,104.0054,107.3012,-2
2014-12-21 20:05:19.065,135,13.5,-0.07244873,0.03622437,-1.068619,-312.9014,-82.77397,79.77256,104.0054,107.3012,-2
2014-12-21 20:05:19.164,136,13.6,-0.07244873,0.03622437,-1.068619,-313.1006,-83.59023,79.77256,104.0054,107.3012,-2
2014-12-21 20:05:19.266,137,13.7,-0.07244873,0.03622437,-1.068619,-312.9014,-83.59023,79.77256,104.0054,107.3012,-2
2014-12-21 20:05:19.365,138,13.8,-0.07244873,0.01811218,-1.068619,-313.2998,-83.38617,79.77256,104.0054,107.3012,-2
2014-12-21 20:05:19.465,139,13.9,-0.07244873,0.09056091,-1.086731,-313.2998,-83.38617,79.77256,104.0054,107.3012,-2
2014-12-21 20:05:19.569,140,14,0.1630096,-1.050507,-1.068619,-313.2998,-83.38617,79.77256,104.0054,107.3012,-2
2014-12-21 20:05:19.665,141,14.1,0.4346924,0.05433655,-1.720657,-313.2998,-83.38617,79.77256,104.0054,107.3012,-2
2014-12-21 20:05:19.765,142,14.2,-0.1630096,0.05433655,-0.5252533,-313.2998,-83.38617,79.77256,104.0054,107.3012,-2
2014-12-21 20:05:19.865,143,14.3,0.597702,-0.199234,-1.195404,-313.2998,-83.38617,79.77256,104.0054,107.3012,-2
2014-12-21 20:05:19.965,144,14.4,0.199234,0.5252533,-0.8331604,-313.2998,-83.38617,79.77256,104.0054,107.3012,-2
2014-12-21 20:05:20.065,145,14.5,0.7244873,0.03622437,-1.068619,-313.2998,-83.38617,79.77256,104.0054,107.3012,-2
2014-12-21 20:05:20.166,146,14.6,0.8150482,-0.3441315,-1.322189,-313.2998,-83.38617,79.77256,104.0054,107.3012,-2
2014-12-21 20:05:20.265,147,14.7,0.6339264,-0.09056091,-0.4165802,-313.2998,-83.38617,79.77256,104.0054,107.3012,-2
2014-12-21 20:05:20.365,148,14.8,0.2716827,-0.4346924,-0.7607117,-313.2998,-83.38617,79.77256,104.0054,107.3012,-2
2014-12-21 20:05:20.465,149,14.9,-0.2535706,-0.09056091,-0.1267853,-313.2998,-83.38617,79.77256,104.0054,107.3012,-2
2014-12-21 20:05:20.565,150,15,1.141068,-0.2354584,-0.7788239,-313.2998,-83.38617,79.77256,104.0054,107.3012,-2
2014-12-21 20:05:20.665,151,15.1,0.8331604,-0.199234,-1.213516,26.32706,-16.6517,-28.05756,104.0054,107.3012,25
2014-12-21 20:05:20.765,152,15.2,0.3079071,-0.01811218,-1.485199,13.26581,-12.69007,-41.87762,104.0054,107.3012,25
2014-12-21 20:05:20.864,153,15.3,-0.01811218,0.2535706,-0.6339264,8.484833,-12.28195,-49.34496,104.0054,107.3012,25
2014-12-21 20:05:20.978,154,15.4,0.03622437,0.2354584,-0.796936,10.27771,-16.77137,-65.65518,127.0054,130.3012,25
2014-12-21 20:05:21.065,155,15.5,0.1448975,0,-1.104843,4.699982,-10.64943,-69.97838,162.0054,165.3012,25
2014-12-21 20:05:21.165,156,15.6,0.2716827,0.4890289,-1.032394,0.3174133,-7.384388,-66.83424,169.0054,172.3012,25
2014-12-21 20:05:21.266,157,15.7,0.1086731,0.1267853,-1.177292,-1.077026,-2.282764,-66.0482,174.0054,177.3012,25
2014-12-21 20:05:21.378,158,15.8,-0.1630096,0.05433655,-1.231628,-7.252472,0.1660118,-73.71204,178.0054,181.3012,25
2014-12-21 20:05:21.477,159,15.9,-0.6339264,-0.03622437,-1.593872,-8.8461,-4.935612,-75.87364,190.0054,193.3012,25
2014-12-21 20:05:21.565,160,16,-0.09056091,-0.1448975,-0.5795898,-0.08099365,-7.384388,-64.47613,287.0053,290.3012,25
2014-12-21 20:05:21.666,161,16.1,-0.01811218,0.05433655,-0.5071411,13.66428,-8.812847,-62.70755,307.0053,310.3012,25
2014-12-21 20:05:21.764,162,16.2,-0.1630096,0.3622437,-0.8693848,22.03094,-9.220974,-58.77737,303.0053,306.3012,25
2014-12-21 20:05:21.865,163,16.3,-0.2173462,0.5614777,-1.177292,25.81586,-6.976261,-56.41927,266.0053,269.3012,25
2014-12-21 20:05:21.966,164,16.4,0.2173462,0.1267853,-1.104843,33.18646,-6.16,-54.25767,242.0054,245.3012,25
2014-12-21 20:05:22.075,165,16.5,-0.09056091,0.2535706,-1.99234,39.9595,-12.69007,-51.31004,235.0054,238.3012,25
2014-12-21 20:05:22.167,166,16.6,0.05433655,0.09056091,-1.068619,42.74844,-16.15918,-51.70306,232.0054,235.3012,25
2014-12-21 20:05:22.266,167,16.7,0.03622437,0.09056091,-1.086731,40.75632,-17.58764,-51.11353,233.0054,236.3012,25
2014-12-21 20:05:22.366,168,16.8,0.05433655,0.2535706,-1.086731,38.96347,-15.54699,-51.11353,233.0054,236.3012,25
2014-12-21 20:05:22.466,169,16.9,0.07244873,-0.01811218,-1.068619,38.36584,-16.15918,-50.3275,235.0054,238.3012,25
2014-12-21 20:05:22.566,170,17,0.09056091,0.1086731,-1.050507,38.76428,-17.58764,-50.3275,236.0054,239.3012,25
2014-12-21 20:05:22.665,171,17.1,0.09056091,0.05433655,-1.068619,38.56506,-16.56731,-50.72051,236.0054,239.3012,25
2014-12-21 20:05:22.766,172,17.2,0.09056091,0.07244873,-1.068619,38.36581,-17.17951,-49.73797,236.0054,239.3012,25
2014-12-21 20:05:22.865,173,17.3,0.09056091,0.07244873,-1.068619,38.36581,-17.38357,-50.3275,236.0054,239.3012,25
2014-12-21 20:05:22.965,174,17.4,0.09056091,0.05433655,-1.068619,38.96347,-17.38357,-50.91702,236.0054,239.3012,25
2014-12-21 20:05:23.076,175,17.5,0.09056091,0.05433655,-1.068619,38.36588,-16.56731,-51.50655,236.0054,239.3012,25
2014-12-21 20:05:23.167,176,17.6,0.09056091,0.05433655,-1.068619,38.16669,-17.58764,-50.91702,236.0054,239.3012,25
2014-12-21 20:05:23.265,177,17.7,0.09056091,0.05433655,-1.068619,38.76431,-17.99577,-50.13099,236.0054,239.3012,25
2014-12-21 20:05:23.366,178,17.8,0.09056091,0.07244873,-1.050507,38.16672,-17.58764,-49.14845,236.0054,239.3012,25
2014-12-21 20:05:23.465,179,17.9,0.1086731,0,-1.068619,37.76825,-18.4039,-49.34496,236.0054,239.3012,25
