time,timestamp,recordtime,accelerationX,accelerationY,accelerationZ,HeadingX,HeadingY,HeadingZ,TrueHeading,MagneticHeading,HeadingAccuracy
2014-12-21 20:31:31.277,158,15.8,0.07244873,-0.07244873,-1.141068,-38.7225,-16.08049,39.0141,111.5713,114.8671,30
2014-12-21 20:31:31.377,159,15.9,0.1086731,-0.05433655,-1.104843,-36.53131,-17.10081,38.22807,111.5713,114.8671,30
2014-12-21 20:31:31.476,160,16,0.05433655,-0.03622437,-1.050507,-35.33603,-16.89675,37.04901,111.5713,114.8671,30
2014-12-21 20:31:31.576,161,16.1,0.1267853,-0.09056091,-1.068619,-33.94159,-14.65204,37.24552,113.5713,116.8671,30
2014-12-21 20:31:31.675,162,16.2,0,-0.05433655,-1.086731,-28.96143,-12.40732,36.06647,113.5713,116.8671,30
2014-12-21 20:31:31.776,163,16.3,0.01811218,-0.1448975,-1.050507,-21.39157,-10.7748,35.67345,113.5713,116.8671,35
2014-12-21 20:31:31.876,164,16.4,0.03622437,-0.07244873,-1.050507,-14.41937,-12.40732,35.47694,114.5713,117.8671,35
2014-12-21 20:31:31.979,165,16.5,0.05433655,-0.1630096,-1.050507,-11.03287,-15.26423,36.06647,115.5713,118.8671,35
2014-12-21 20:31:32.078,166,16.6,0.1267853,-0.1267853,-1.050507,-9.439209,-19.34553,35.47694,118.5713,121.8671,35
2014-12-21 20:31:32.177,167,16.7,0.07244873,-0.1086731,-1.104843,-9.040771,-23.83496,34.69091,131.5713,134.8671,35
2014-12-21 20:31:32.279,168,16.8,0.01811218,-0.07244873,-1.086731,-9.439148,-30.16097,33.51186,143.5713,146.8671,35
2014-12-21 20:31:32.376,169,16.9,-0.01811218,-0.01811218,-1.068619,-12.22803,-34.44633,33.90487,152.5713,155.8671,35
2014-12-21 20:31:32.476,170,17,-0.03622437,-0.03622437,-1.068619,-14.0209,-38.52763,34.29789,155.5713,158.8671,35
2014-12-21 20:31:32.575,171,17.1,-0.01811218,-0.03622437,-1.086731,-18.40344,-43.01707,33.31535,156.5713,159.8671,35
2014-12-21 20:31:32.676,172,17.2,0.01811218,-0.05433655,-1.086731,-18.20422,-45.66991,33.51186,156.5713,159.8671,35
2014-12-21 20:31:32.776,173,17.3,0.05433655,-0.1630096,-1.086731,-17.20819,-42.813,32.13629,156.5713,159.8671,35
2014-12-21 20:31:32.879,174,17.4,0.05433655,-0.03622437,-1.068619,-14.6185,-41.99674,30.76073,156.5713,159.8671,35
2014-12-21 20:31:32.978,175,17.5,0.1086731,-0.03622437,-1.086731,-14.41925,-42.40487,30.56422,156.5713,159.8671,35
2014-12-21 20:31:33.076,176,17.6,0.1086731,-0.03622437,-1.050507,-14.6185,-43.83332,29.9747,156.5713,159.8671,35
